,comment,goodorbad
400,"This is a very entertaining movie! It has it all, the history, the action, the sorrow, the laughter, and the romance! Great actors! Action packed 3 hours. True enjoyment!",1
401,"Probably the greatest theatre going experience of my life. This movie is a ballistic thrill ride, filled with heart, jokes, and some of the best action scenes I've ever seen. Few movies come close to the sheer chaotic spectacle this experience provides. Please go see it with friends in a movie theatre if you can!",1
402,An epic tale of when men were men and women were women. We'll never get a story like this in the USA again. My heart soared and my feet wanted to dance. I wanted to thrust my fist in the air to celebrate the victories on screen.,1
403,Unstoppable and life altering. Needs to be seen on the big screen in its original Telugu language!,1
404,"utterly speechless!!!!!! 🤯 epic doesn’t even do justice to describe the nuance of this movie. I came in clueless, but then ended up leaving the theater tenderly and refreshingly being reminded how much I fell in love with cinema. what a treat. masterful piece of art 🎬",1
405,"Hands down, anyone will love the film.",1
406,I recommend it for the larger than life movie. Actors have done justice to the roles. Music and choreography is good but sometimes it feels over the top.,1
407,Great visuals and captivating story.,1
408,"This movie has, no exaggeration, one of the best dance sequences in the history of film. Definitely worth watching just for that (yes the action is great too)",1
409,"EXCELLENT MOVIE, VERY WELL PICTURED. COULD NOT LEAVE THE SEAT FOR A NON STOP THREE HOURS. EVERY SONG, EVERY DIALOGUE AND ACTIONS OF EVERY ACTOR AWESOME. WILL SEE IT AGAIN.",1
410,"Lush tropical rainforests, juxtaposed with religious iconography & loaded with witchy themes of feminine power. This is a film I'll watch again!",1
411,"Simple and complicated, dark and beautiful. I was mesmerized from start to finish.  Imagine how much richer the film industry would be if we found actual talent like this in the world and enriched it (diverting funds from 50+  million dollar American atrocities). This competes with some of the best films I've seen in the last 5 years.",1
412,"The Long Walk is a sensitive and intelligent film about a time-travelling serial killer who talks with ghosts, set in the near-future. Try and top that.",1
413,Beautiful set pieces - brilliant dialogue- intricate plotting- masterful  performance- high production values- and hilarious send up of pompous rich pricks-,1
414,Pretty scenery and a few laughs. Not bad but not good either. Pleasant way to spend a couple of hours but nothing to remember.,0
415,"They did a fabulous job on this movie. Im always worried about sequels, but this one gives you the same suspense and wow factor.",1
416,"Went by decently enough but no where as good as the first one. A bit too out there, everything falling into place just too perfectly.  Overall its worth watching at least once.",0
417,Well done! Good story. Great cast. Fun all around,1
418,"Entertaining - but not as good as 'Knives Out' original movie. Too much camp humor.
Loved the 'cameos' though.",0
419,another great mystery forknifes out,1
420,"Started out slow, as many murder mysteries do. Suddenly it jumped into high gear and moved right along. Mr. Grieg's accent is not realistic. All in all, it was not a bad movie. My wife, two others, and I enjoyed it.",1
421,Love the turns and twists! Can't wait for the next one!,1
422,Excellent plot twists! Loved it!,1
423,"Really good action/horror film. I'm honestly not a big fan of the franchise or action films in general but when I heard it was a Native cast I was intrigued. I thoroughly enjoyed it and appreciated the attention to detail and language although I wish they could've gone through with the Comanche language version they intended. Definitely worth a watch. Also, there's an adorable dog who is also a rescue. :)",1
424,10/10 - fantastic movie. Many layers to it with various detailed action scenes. Found the CGI solid.,1
425,O predador é o mais fraco de todos.Filme decepcionante.,0
426,I am a huge fan of the Predator movies and I feel like this was a perfect origin story of the species coming to Earth. It is an amazing action thriller with an amazing cultural view.,1
427,"I love anything Predator Franchise and this was a fun watch.  I really appreciated the way in which they portrayed the characters as a group of people that were totally relatable, and not idealized.",1
428,The best of the Predator movies besides the original. Still not very good.,0
