,comment,goodorbad
144,"**slight spoiler alert**
This film was a lot better than I expected, a moral conundrum set on a space journey to Mars. One thing that kept nagging at me was why didn't they just turn around when they discovered they had a stowaway on board and not enough oxygen for him. Did a quick google to see if I could find any info on this gaping hole in the plot but turns out I had missed it that they'd mentioned that they were too far from Earth and the amount of fuel required to turn around would be too great. But then when the stowaway wakes up the first thing he sees is Earth looming large out the window into space so Earth looks close?! Also how were they going to then get back from Mars or was this a one way journey? I feel the writers really should have explained this more - anyway I think I worry about plausibility too much in films and should just myself enjoy them as they are. Good sci fi flick, def recommend though.",1
145,"Glaring plot holes in the premise and crisis point of the film made it very hard to immerse yourself and get into, especially because the film was trying to ground itself in psychological and scientific realism (scientifically, it was fairly well grounded, at least regarding the space station physics, not so much the golf-ball sized blobs of solar particle radiation). It was such a promising film, but it really needed better writing direction to reach its full potential, so it's a shame to have to give it such a low review. The acting was commendable, even with the flat script. Although many reviews commend the one-sided dialogue with mission-control as a way of making the crew feel more isolated, to me, it seems like a lazy way of hand-waving away all the more logical approaches to solving the problem by not actually hearing them for ourselves, only being told by the cast that ""there were lots of ideas, and they were all worse than the one we're going to try"". Never have I watched a film where the plot holes jumped out so blatantly the second they appeared",0
146,Ridiculous premise = ridiculous movie. Fine actors are wasted.,0
147,"absolutely one of the best, most emotional movies I've seen in a while. ending was absolutely heart breaking.",1
148,"I love Toni Collette, but nobody on that spaceship was believable.",0
149,Interesting premise. Would have loved to have seen the inverse story line.,0
150,"At first, I thought.  I was not going to like this movie.  But, it turned out to be a really good horror movie.  I am.  Someone that deals with these demons visitation.  In my personal life.   I can kind of understand.   The creator mind.  When he wrote this movie.   So, if anybody, thinks this is not real.   And really is not going on.   Not only in Seattle.  Where this movie takes place.  But, around the entire world.

You better take heed.  Don't think this is a joke.  Don't play with God/Christ with that Satan.  Or the spiritual world.   Your Souls.   Or your physical.  Or mental health.  Where especially this secretly goes on.  Or the Law of the Land.  Thinking you can get away.   With God/Christ.  Or man with Satan's forces.   It may have come from out of Hollywood.   And some may not believe it.   Until it really starts to happened to them.  And even then.  It does not hit home with them for years.  What is really going on.  With Satan warring with God/Christ to take over the earth.  And rule it for eternity.  He needs to be put in Hell.   And not released in another 1,000 years.  He need to be locked up for eternity.",1
151,"The story was dog shit, the acting was bad and watching this leaves more questions than answers like why did I spend my money on this?",0
152,like the original concept decent movie from James Wann,1
153,The story line was cool but it was funny too.,0
154,I think the concept they dive into was a good fresh idea. One I personally didn't see coming.,1
155,"movie was great, some sounds may disturb viewers ears but they don’t last long",1
156,The plot was really cool but the scoring and the directing was so so off.,0
157,Horrible acting but good concept. Just couldnt deliver. I really wish it was scarier.,0
158,Movie was good but theatre not so much it kept skipping and freezing through the movie,1
159,"A movie of two halves.  First half is excellent, then the movie takes a hard turn in both feeling, tone and execution.  Still, that first half is worthy of watching on it's own.",0
160,It's strong central character and interting setting make up for a forgettable story.,0
161,"Was clinched to my seat the whole time, really did enjoy the movie alot.",1
162,"Wow, the audience gave THIS a low rating? Guess I can't trust the audience scores any better than the critics. Shadow In The Cloud's score made me put off watching this really cool movie for a few years. WTF would they give it a low rating for? It wasn't supposed to be super serious so it being over the top shouldn't be an issue. If it's because she risked getting back into the fuselage, it wasn't illogical she needed to help stop the Japanese planes, and that's just my desperate attempt to figure out why this has a low audience score.",1
